Counter,Date/time,Latitude,Longitude,Elevation,Temperature,Humidity
265,2022-04-24 14:42:00.835045,49.44622503824801,-124.32947401775576,418.6106274006579,39.339,50.3448
266,2022-04-24 14:42:11.710236,49.658377195735234,-123.3436462548653,418.67460289015895,39.2137,50.498
267,2022-04-24 14:42:22.516554,49.86000959923238,-122.35538660277848,418.73653764614807,39.2853,50.3386
268,2022-04-24 14:42:33.406337,50.05380602428292,-121.35099973162899,418.7972644612431,39.2316,50.7739
269,2022-04-24 14:42:44.296050,50.23807468103763,-120.33814301291794,418.85627543430354,39.3032,50.3111
270,2022-04-24 14:42:55.537319,50.41806151070149,-119.28455044953363,418.9153248701005,39.2674,50.5042
271,2022-04-24 14:43:06.784010,50.58767113064212,-118.22219440621194,418.97249464855327,39.3211,50.4674
272,2022-04-24 14:43:18.034404,50.74670093004947,-117.15176684284647,419.0277306735646,39.1241,50.5624
273,2022-04-24 14:43:28.848165,50.889411262364206,-116.1159833973374,419.0789522418341,39.1957,50.59
274,2022-04-24 14:43:39.759991,51.02322116216262,-115.06433780056454,419.12875212859757,39.2674,50.5747
275,2022-04-24 14:43:50.611846,51.14603255400237,-114.01244725723112,419.17637290408146,39.1957,50.4367
276,2022-04-24 14:44:01.453676,51.25842955638056,-112.95577885558183,419.2220356156887,39.1778,50.5042
277,2022-04-24 14:44:12.688611,51.36388611381014,-111.85576093474354,419.2672884408174,39.2853,50.2467
278,2022-04-24 14:44:23.538712,51.45505526314012,-110.78850646048028,419.30899669903965,39.2495,50.5256
279,2022-04-24 14:44:34.378137,51.535567516675954,-109.71813064729258,419.3486809300069,39.2674,50.5011
280,2022-04-24 14:44:45.278792,51.605816973585725,-108.63796574593069,419.386574467415,39.2137,50.4367
281,2022-04-24 14:44:56.466461,51.666667535139794,-107.52617284770791,419.42334252291226,39.2495,50.3877
282,2022-04-24 14:45:07.715475,51.71632124096566,-106.40537574521159,419.45813634245695,39.3569,50.6697
283,2022-04-24 14:45:18.559236,51.75319382859565,-105.3228368551461,419.48959620210536,39.3032,50.5287
284,2022-04-24 14:45:29.374123,51.77919022716232,-104.24160078671865,419.51892952301813,39.2316,50.6145
285,2022-04-24 14:45:40.216282,51.794424365151805,-103.15664328978866,419.54627968954736,39.2674,50.3662
286,2022-04-24 14:45:51.468623,51.79875747425847,-102.03012458524053,419.57248099781776,39.2674,50.3846
287,2022-04-24 14:46:02.314306,51.79186580957551,-100.9443830316834,419.5956258559016,39.2316,50.357
288,2022-04-24 14:46:13.168711,51.774097632651824,-99.85841835841742,419.61671286465565,39.2316,50.5409
289,2022-04-24 14:46:24.350228,51.744437914062885,-98.74093065138435,419.6362634752596,39.3211,50.4674
290,2022-04-24 14:46:35.176381,51.70476613991012,-97.6607060462063,419.6530931444858,39.1599,50.4704
291,2022-04-24 14:46:46.009310,51.65431744037758,-96.58207843236707,419.6678685694403,39.3211,50.5103
292,2022-04-24 14:46:57.238774,51.59071029773241,-95.46683095063771,419.6810109549542,39.3032,50.4398
293,2022-04-24 14:47:08.026121,51.51881878506748,-94.39881113491651,419.6915578796002,39.3211,50.1302
294,2022-04-24 14:47:18.828334,51.436297088745306,-93.33310372672192,419.7000870440284,39.2316,50.3356
295,2022-04-24 14:47:29.618521,51.34341354017607,-92.27282440208326,419.7065866773446,39.2137,50.544
296,2022-04-24 14:47:40.816257,51.2360577679598,-91.17749658194131,419.7112096388926,39.2674,50.3693
297,2022-04-24 14:47:51.590301,51.122294655146256,-90.12875324611026,419.71363148612267,39.2495,49.7378
298,2022-04-24 14:48:02.813780,50.99300663037037,-89.04245034830333,419.7140572755511,39.2316,50.3601
299,2022-04-24 14:48:13.629858,50.85807049246004,-88.00167215665613,419.71246093226387,39.2495,50.3938
300,2022-04-24 14:48:24.455028,50.71297280052681,-86.96648409506466,419.70891007700794,39.339,50.4367
301,2022-04-24 14:48:35.673676,50.552120207928304,-85.90094549229815,419.7031904978053,39.2853,50.3632
302,2022-04-24 14:48:46.873125,50.38103082506257,-84.84500271007953,419.6954344705489,39.1957,50.3202
303,2022-04-24 14:48:57.699862,50.20577852913713,-83.83193030949258,419.686017977695,39.2495,50.452
304,2022-04-24 14:49:08.901071,50.014408892546435,-82.79217821497507,419.6743186022565,39.2495,50.6819
305,2022-04-24 14:49:20.198745,49.81117711634335,-81.7523932433827,419.66053248525975,39.3032,50.6268
306,2022-04-24 14:49:30.993513,49.60755615619249,-80.76756679622088,419.6455272363975,39.2316,50.5287
307,2022-04-24 14:49:41.817297,49.39427623382985,-79.78887196931503,419.6287146160719,39.2853,50.2528
308,2022-04-24 14:49:52.596697,49.172911183933,-78.82300088631274,419.6102413197501,39.2674,51.0222
309,2022-04-24 14:50:03.393189,48.942470702785144,-77.86500949814251,419.59004982060964,39.2137,50.2559
310,2022-04-24 14:50:14.243826,48.70214766799156,-76.91154638814223,419.56808254859175,39.2853,50.5471
311,2022-04-24 14:50:25.035073,48.454635480450186,-75.97283645869122,419.54460889668155,39.339,50.4214
312,2022-04-24 14:50:35.806184,48.199285162989305,-75.04552359047582,419.5195996960584,39.3211,50.5716
313,2022-04-24 14:50:46.989537,47.925554733514836,-74.09305907875647,419.49200591376564,39.339,50.5655
314,2022-04-24 14:50:57.801677,47.652727237849604,-73.18231177955633,419.46379314880005,39.3211,50.2467
315,2022-04-24 14:51:08.625991,47.371709889172166,-72.28063135905786,419.43408175838545,39.3569,50.7003
316,2022-04-24 14:51:19.404589,47.08417319811631,-71.39278159790231,419.4030782534003,39.3569,50.6329
317,2022-04-24 14:51:30.207621,46.78845566221277,-70.51310072666188,419.3706331845951,39.2495,50.5409
318,2022-04-24 14:51:41.015144,46.48521710251797,-69.64324992676157,419.3368458101829,39.2853,50.495
319,2022-04-24 14:51:51.840865,46.17420707551225,-68.7821802036149,419.3017168181131,39.339,50.4122
320,2022-04-24 14:52:02.671710,45.855938083570315,-67.93098034174649,419.2653339286034,39.3211,50.7187
321,2022-04-24 14:52:13.507396,45.53056630862451,-67.08968207757609,419.22774690408863,39.2853,50.5195
322,2022-04-24 14:52:24.340906,45.19845442005753,-66.25881062191175,419.1890311123468,39.3211,50.3999
323,2022-04-24 14:52:35.202179,44.8588107323962,-65.43606164597729,419.1491279458513,39.2316,50.6452
324,2022-04-24 14:52:46.413999,44.50135677439039,-64.59749081105768,419.1068521217044,39.3927,50.4183
325,2022-04-24 14:52:57.633030,44.13688478612734,-63.76925387153272,419.06350751504704,39.2853,50.3877
326,2022-04-24 14:53:08.548495,43.77591978745925,-62.97380447359282,419.0203954060771,39.2495,50.4888
327,2022-04-24 14:53:19.736129,43.39958073647469,-62.16899639555638,418.97530408228516,39.339,50.403
328,2022-04-24 14:53:30.570497,43.02915585001587,-61.39968658566299,418.93082753147286,39.3032,50.5501
329,2022-04-24 14:53:41.787618,42.63959086603115,-60.61351170833437,418.8840021283094,39.2495,50.4275
330,2022-04-24 14:53:52.574627,42.259309318079445,-59.867297264065954,418.8382884948303,39.2674,50.3846
331,2022-04-24 14:54:03.401441,41.87219248056459,-59.127901436949756,418.7917935382717,39.339,50.639
332,2022-04-24 14:54:14.231457,41.47963959821978,-58.39774217604844,418.7447305524357,39.3927,50.5103
333,2022-04-24 14:54:25.023106,41.08333020884191,-57.67948332996365,418.6973463250718,39.3748,50.3785
334,2022-04-24 14:54:35.817330,40.68191701887429,-56.97023013078402,418.64952588988643,39.4106,50.6237
335,2022-04-24 14:54:46.640447,40.274515415953324,-56.26814353591463,418.6012125758034,39.2674,50.5501
336,2022-04-24 14:54:57.469467,39.862101712108434,-55.5746408101988,418.552572328115,39.4823,50.4122
337,2022-04-24 14:55:08.290853,39.44532271646568,-54.890460817286666,418.5037314316053,39.3032,50.4674
338,2022-04-24 14:55:19.430888,39.01151805591642,-54.19518138894773,418.45327357237994,39.339,50.2528
339,2022-04-24 14:55:30.396104,38.57993568710488,-53.51962788234592,418.4034992999117,39.3748,50.2099
340,2022-04-24 14:55:41.585164,38.13504201944762,-52.83923803994416,418.35267715751456,39.3032,50.5471
341,2022-04-24 14:55:52.411022,37.70032226167833,-52.18930291838257,418.3035363384272,39.4106,50.3938
342,2022-04-24 14:56:03.610853,37.246293205685646,-51.52542884421823,418.25280343359924,39.339,50.3264
343,2022-04-24 14:56:14.409984,36.80448875641017,-50.89335728261672,418.2040564694842,39.4465,50.5624
344,2022-04-24 14:56:25.580746,36.34344455786172,-50.247695616706146,418.1538810462109,39.3569,50.403
345,2022-04-24 14:56:36.378978,35.89398933063483,-49.63131414373122,418.1056898593288,39.3927,50.3724
346,2022-04-24 14:56:47.192138,35.440250433192496,-49.02151555945661,418.05780311467174,39.4106,50.3969
347,2022-04-24 14:56:58.403150,34.96613844381127,-48.39709041302989,418.0086279895481,39.3927,50.4796
348,2022-04-24 14:57:09.323161,34.500764757411865,-47.796268398394936,417.9612568270252,39.2316,50.2835
349,2022-04-24 14:57:20.543306,34.01903328136413,-47.18637005200514,417.91320004755147,39.339,50.4337
350,2022-04-24 14:57:31.309899,33.553477735243064,-46.608070912331705,417.86774386076735,39.4285,51.3042
351,2022-04-24 14:57:42.119628,33.082951364866254,-46.03421277711434,417.8228273288729,39.2853,50.4674
352,2022-04-24 14:57:52.896355,32.610789689792796,-45.46862591859163,417.77882916308994,39.4465,50.2589
353,2022-04-24 14:58:03.729676,32.13316795506139,-44.90651418778551,417.7354561854651,39.4106,50.4214
354,2022-04-24 14:58:14.892588,31.63795155573238,-44.33387695764924,417.6917308890554,39.4106,50.3632
355,2022-04-24 14:58:25.666210,31.157177459413827,-43.787436229413856,417.65053334301643,39.3927,50.2589
356,2022-04-24 14:58:36.430449,30.67410429591021,-43.24741013385621,417.61042023863735,39.339,50.3141
357,2022-04-24 14:58:47.246359,30.186065732199307,-42.71064405207875,417.57123746762943,39.3748,50.354
358,2022-04-24 14:58:58.024248,29.697161071512458,-42.18144181880434,417.5333762820176,39.2853,50.2835
359,2022-04-24 14:59:08.834934,29.20427264537474,-41.65620504445758,417.49665401382947,39.4106,50.5226
360,2022-04-24 14:59:19.627783,28.70977071069254,-41.137263665104086,417.46130972264865,39.4106,50.3815
361,2022-04-24 14:59:30.851269,28.193036487519368,-40.603219712751034,417.426020075563,39.3927,50.3877
362,2022-04-24 14:59:41.696955,27.69136202083077,-40.09245944194665,417.39340487055745,39.3569,50.5501
363,2022-04-24 14:59:52.529931,27.187985351694405,-39.58730161960141,417.36234678597987,39.4644,50.4582
364,2022-04-24 15:00:03.736384,26.665060570456884,-39.06999540221788,417.33189130086265,39.339,50.6513
365,2022-04-24 15:00:14.567269,26.157485856560655,-38.57486236021019,417.30413046052206,39.3748,50.6421
366,2022-04-24 15:00:25.408481,25.647387469026686,-38.08392611357692,417.2780555860609,39.3569,50.4367
367,2022-04-24 15:00:36.216905,25.136865592740392,-37.59900280127803,417.25382580901464,39.4285,50.5134
368,2022-04-24 15:00:47.416256,24.605867634022875,-37.1011742970751,417.23064347196276,39.2674,50.308
369,2022-04-24 15:00:58.231948,24.091186185407047,-36.62475904124139,417.21017462276245,39.3927,50.4275
370,2022-04-24 15:01:09.462287,23.554871767579645,-36.13446759991454,417.1909788324595,39.4285,50.498
371,2022-04-24 15:01:20.689661,23.01683354763192,-35.648652172713135,417.17394689236625,39.339,50.4827
372,2022-04-24 15:01:31.872555,22.479133427333302,-35.16895162893917,417.1591900064606,39.3927,50.3877
373,2022-04-24 15:01:42.727790,21.955549869380967,-34.70720102992149,417.14703047444465,39.4106,50.544
374,2022-04-24 15:01:53.510568,21.43384639031633,-34.25215514795432,417.1371161810782,39.4106,50.2252
375,2022-04-24 15:02:04.355575,20.907626107573407,-33.79807045678423,417.12937429284653,39.4106,50.4551
376,2022-04-24 15:02:15.145448,20.382714148280545,-33.34982349925304,417.1239423318915,39.4644,50.4735
377,2022-04-24 15:02:25.919469,19.857119087614716,-32.90551700998673,417.12082595328286,39.3927,50.2804
378,2022-04-24 15:02:36.717862,19.328969252880363,-32.46342755169358,417.12006528316857,39.4106,50.403
379,2022-04-24 15:02:47.489527,18.800822615285004,-32.02555060344924,417.1217101332155,39.339,50.4091
380,2022-04-24 15:02:58.302463,18.269374047372974,-31.58901194029519,417.125821752506,39.4465,50.6145
381,2022-04-24 15:03:09.110311,17.73692080866024,-31.155579075944264,417.13243993933946,39.4106,50.5348
382,2022-04-24 15:03:20.315768,17.18371474350257,-30.709244530712503,417.14199409984496,39.4644,50.4061
383,2022-04-24 15:03:31.130986,16.648583404455593,-30.281198233735683,417.1538599264791,39.4285,50.3417
384,2022-04-24 15:03:42.365180,16.09156098401667,-29.8393419465981,417.1689793260923,39.4285,50.5134
385,2022-04-24 15:03:53.204204,15.553069119092704,-29.415615109145865,417.1863053472825,39.339,50.2068
386,2022-04-24 15:04:04.008733,15.015298090471672,-28.995670003967508,417.20629039780283,39.4465,50.4122
387,2022-04-24 15:04:14.796189,14.477416616634,-28.578707331986504,417.2289832722949,39.5539,50.4919
388,2022-04-24 15:04:25.989310,13.918339193023328,-28.148415521450538,417.25545930995185,39.4823,50.5777
389,2022-04-24 15:04:36.894677,13.372722009434227,-27.731386853160096,417.2841587446621,39.3927,50.4061
390,2022-04-24 15:04:47.784960,12.827028137766552,-27.317028188846994,417.315709078134,39.4106,50.5808
391,2022-04-24 15:04:58.611896,12.283697676532492,-26.907040852093555,417.3499702221369,39.3032,50.5563
392,2022-04-24 15:05:09.857778,11.718548543252107,-26.483177208100052,417.38864091633553,39.3211,50.7003
393,2022-04-24 15:05:21.045983,11.155497136603001,-26.06337034398401,417.4302625210941,39.4106,50.4735
394,2022-04-24 15:05:32.289783,10.588928368953379,-25.6433029332632,417.4752791511401,39.3927,50.3969
395,2022-04-24 15:05:43.132950,10.041876954601392,-25.23982536747386,417.52174426177953,39.4823,50.2528
396,2022-04-24 15:05:54.006694,9.492690432164105,-24.836743471289633,417.5713682444221,39.5181,50.3815
397,2022-04-24 15:06:04.815653,8.946179890114522,-24.437466175765376,417.623724153944,39.4285,50.5348
398,2022-04-24 15:06:15.655599,8.397557018331577,-24.038374713790272,417.679277163332,39.4285,50.4061
399,2022-04-24 15:06:26.514324,7.847548197805522,-23.63989778438237,417.7379923425497,39.4465,50.5501
400,2022-04-24 15:06:37.304945,7.300488008568117,-23.24505524156386,417.7994027912213,39.3748,50.5256
401,2022-04-24 15:06:48.123257,6.751595458675275,-22.85027967553161,417.8640435090685,39.3569,50.2743
402,2022-04-24 15:06:58.971333,6.200803842876417,-22.455425986464917,417.93195962147115,39.4823,50.6176
403,2022-04-24 15:07:09.801104,5.650573775294826,-22.06215278443324,418.0028640172355,39.4285,50.2467
404,2022-04-24 15:07:20.976892,5.082325294920365,-21.657121466956127,418.0793022376111,39.3748,50.3233
405,2022-04-24 15:07:31.762372,4.533825022081819,-21.26713615818168,418.1561823037066,39.3748,50.3601
406,2022-04-24 15:07:42.587347,3.9829541960308767,-20.876317014341495,418.2364594082102,39.4823,50.4582
407,2022-04-24 15:07:53.416097,3.4316890262486623,-20.485966774118157,418.3198689291571,39.4285,50.4766
408,2022-04-24 15:08:04.228080,2.8810725530364985,-20.096718642194265,418.4062499641518,39.4823,50.3632
409,2022-04-24 15:08:15.004572,2.3321003109861254,-19.70916890300254,418.49542500894825,39.339,50.452
410,2022-04-24 15:08:25.775302,1.7833169404316733,-19.322184938707615,418.5876118127973,39.4465,50.1854
411,2022-04-24 15:08:36.579742,1.2327806924851694,-18.934296843441203,418.68314495645217,39.536,50.3172
412,2022-04-24 15:08:47.369713,0.6828123983160871,-18.547038668252053,418.78162571809463,39.4823,50.3049
413,2022-04-24 15:08:58.146442,0.133551880291558,-18.160406349758823,418.8830114091687,39.3927,50.2712
414,2022-04-24 15:09:08.956310,-0.41739561693362964,-17.7726125199003,418.9877438643571,39.4465,50.2743
415,2022-04-24 15:09:19.787881,-0.9694140972717059,-17.383988392526636,419.095719203709,39.4465,50.4183
416,2022-04-24 15:09:30.986204,-1.5400301775561887,-16.98208160020316,419.2105184046356,39.3569,50.2651
417,2022-04-24 15:09:41.783001,-2.090084926001137,-16.594368829321244,419.32423455718003,39.4823,50.3632
418,2022-04-24 15:09:52.596358,-2.6408241145871654,-16.20578633664735,419.4410819199509,39.4644,50.3815
419,2022-04-24 15:10:03.774286,-3.2099685189885614,-15.803700949170041,419.5649619829353,39.4285,50.3325
420,2022-04-24 15:10:14.661838,-3.764100629618399,-15.41160872320524,419.6886125564466,39.5002,50.3601
421,2022-04-24 15:10:25.466225,-4.313761272258863,-15.021977456518842,419.81420942871154,39.4106,50.2681
422,2022-04-24 15:10:36.325133,-4.865919884325213,-14.629764754049889,419.9433109120016,39.3748,50.4919
423,2022-04-24 15:10:47.227307,-5.419964829380011,-14.23528784540377,420.07578929682177,39.5181,50.5103
424,2022-04-24 15:10:58.131961,-5.9737862767779975,-13.839935739564561,420.21113230108847,39.4465,50.452
425,2022-04-24 15:11:08.956412,-6.5231476359973914,-13.446637178626606,420.3482457257637,39.4465,50.3601
426,2022-04-24 15:11:19.754334,-7.070766357949524,-13.053357173796622,420.48773661893557,39.4644,50.4153
427,2022-04-24 15:11:30.563968,-7.618525626778177,-12.658639178425874,420.6300483979162,39.5002,50.2835
428,2022-04-24 15:11:41.360502,-8.16513937653423,-12.263303077270693,420.774814280416,39.4823,50.0474
429,2022-04-24 15:11:52.179955,-8.712397253743447,-11.86594422281566,420.92247828215307,39.4465,50.4888
430,2022-04-24 15:12:02.998724,-9.259076767848807,-11.467336051927134,421.07268375161664,39.5539,50.2559
431,2022-04-24 15:12:14.180602,-9.823480412918423,-11.05393117537283,421.2305575783463,39.4106,50.2528
432,2022-04-24 15:12:24.990184,-10.36846258417269,-10.652825285955375,421.38566671816125,39.4465,50.403
433,2022-04-24 15:12:35.805663,-10.91308744705188,-10.249971003477807,421.54326196723395,39.3927,50.5042
434,2022-04-24 15:12:46.641822,-11.45805053788809,-9.844732406927832,421.7035129051694,39.5897,50.6329
435,2022-04-24 15:12:57.431013,-11.999921265946519,-9.439553758586577,421.8653590516745,39.536,50.1026
436,2022-04-24 15:13:08.264534,-12.54325023998121,-9.030916807902829,422.0301148170793,39.4285,50.2099
437,2022-04-24 15:13:19.078845,-13.084832404869,-8.621106020504293,422.19677201626405,39.536,50.5655
438,2022-04-24 15:13:29.874246,-13.624571439036137,-8.210088969712412,422.36524175356004,39.5002,50.2283
439,2022-04-24 15:13:40.687232,-14.164323991992678,-7.796332231180905,422.5360554149597,39.5897,50.1057
440,2022-04-24 15:13:51.910461,-14.723577870297206,-7.364601929504383,422.7154691021378,39.4823,50.1179
441,2022-04-24 15:14:03.113700,-15.280806730425057,-6.931220618255497,422.8966497196256,39.4644,50.2927
442,2022-04-24 15:14:13.954506,-15.818984064749081,-6.509461909149936,423.0738852258779,39.4465,50.4337
443,2022-04-24 15:14:25.128149,-16.37256583678036,-6.07219934221847,423.2584574361588,39.4823,50.0536
444,2022-04-24 15:14:36.358079,-16.92775409950659,-5.630008313833205,423.4458265329768,39.4823,50.1578
445,2022-04-24 15:14:47.188688,-17.462048262944812,-5.200838448008112,423.6282395967891,39.536,50.3846
446,2022-04-24 15:14:58.004067,-17.994420672841866,-4.769521516983996,423.81199851934605,39.4823,50.1578
447,2022-04-24 15:15:08.821966,-18.525674881718157,-4.3352771259143035,423.99732117638683,39.5181,50.4061
448,2022-04-24 15:15:19.654142,-19.05635909778175,-3.897509879605688,424.18434643421256,39.536,50.5226
449,2022-04-24 15:15:30.498512,-19.586322642158013,-3.4561880358876023,424.3729704307007,39.4465,50.3632
450,2022-04-24 15:15:41.323994,-20.113997715760505,-3.012477465513529,424.5625750838669,39.5181,50.2528
451,2022-04-24 15:15:52.601219,-20.662176963445845,-2.5467934273665374,424.76139603856626,39.4823,50.1486
452,2022-04-24 15:16:03.478493,-21.189413117477667,-2.094158430320525,424.9543511465808,39.4823,50.213
453,2022-04-24 15:16:14.307144,-21.712778144435063,-1.6400540387445346,425.14752063881673,39.4106,50.308
454,2022-04-24 15:16:25.177631,-22.236591710545493,-1.1805812224762735,425.34243621452333,39.4823,50.1946
455,2022-04-24 15:16:36.009320,-22.75691452235305,-0.7190356610270272,425.5375714336472,39.4644,50.3693
456,2022-04-24 15:16:47.171727,-23.29138176589505,-0.23939445131257325,425.7395371434849,39.3927,50.1609
457,2022-04-24 15:16:57.977456,-23.80701088417788,0.22889058332105522,425.93580142115314,39.4106,50.3202
458,2022-04-24 15:17:08.850043,-24.32405605201542,0.7041597634248657,426.13395368283153,39.4823,50.3724
459,2022-04-24 15:17:19.712239,-24.838747054950638,1.183163319516453,426.3324969598092,39.4644,50.3356
460,2022-04-24 15:17:30.537534,-25.34978880520993,1.6648308325579093,426.5308607007678,39.5002,50.262
461,2022-04-24 15:17:41.385446,-25.859949083052914,2.1519364215961763,426.7300542687525,39.4285,50.2436
462,2022-04-24 15:17:52.251668,-26.36895216473432,2.644434464680733,426.92991395893637,39.4285,50.308
463,2022-04-24 15:18:03.067799,-26.873514394241866,3.139303218799924,427.1290831939114,39.5181,50.3386
464,2022-04-24 15:18:13.895985,-27.376520329951067,3.639524339151709,427.32863295007326,39.4285,50.2651
465,2022-04-24 15:18:24.743146,-27.87819758719381,4.145546491622808,427.5285958253461,39.4465,50.2804
466,2022-04-24 15:18:35.594271,-28.377774120002766,4.656810252216762,427.72860512934676,39.5002,50.1731
467,2022-04-24 15:18:46.662512,-28.884992241045197,5.1837232628433005,427.9325247826367,39.536,50.2314
468,2022-04-24 15:18:57.903643,-29.39744467274094,5.724425722766972,428.1393659683703,39.4823,50.4827
469,2022-04-24 15:19:09.098449,-29.905176468953577,6.26878469050475,428.3450575825368,39.4823,50.3785
470,2022-04-24 15:19:20.014652,-30.39766574650567,6.8053717096644695,428.5452411296921,39.4644,50.075
471,2022-04-24 15:19:31.226209,-30.90068218557749,7.362520507179992,428.7503285567204,39.3927,50.2497
472,2022-04-24 15:19:42.456254,-31.40162584478465,7.92690661014216,428.95514454468,39.4823,50.121
473,2022-04-24 15:19:53.342969,-31.884398652974824,8.48022150961701,429.1530215558882,39.3748,50.1425
474,2022-04-24 15:20:04.251828,-32.365241387646115,9.040902366548954,429.35053580176344,39.4823,50.452
475,2022-04-24 15:20:15.143534,-32.842354339675666,9.607099784351417,429.54689112642865,39.4644,50.1578
476,2022-04-24 15:20:26.412770,-33.3327556352767,10.199770925039886,429.7490503110233,39.5718,50.0199
477,2022-04-24 15:20:37.272036,-33.802089333841366,10.777605958261928,429.942792784273,39.4465,50.3693
478,2022-04-24 15:20:48.194119,-34.27095865862881,11.36572384576398,430.13655592143493,39.4823,50.2191
479,2022-04-24 15:20:59.032345,-34.73286381604504,11.956202921607971,430.32760050891744,39.4823,50.2222
480,2022-04-24 15:21:09.929819,-35.193870231567345,12.557026030346364,430.51838300912027,39.4285,50.3417
481,2022-04-24 15:21:20.799766,-35.65019498107037,13.163587274872423,430.7072881326025,39.4644,50.213
482,2022-04-24 15:21:31.704535,-36.10435540290174,13.779525874388895,430.89530882385577,39.4644,50.121
483,2022-04-24 15:21:42.621461,-36.55527381410313,14.403747857714482,431.0819509644608,39.4285,50.3509
484,2022-04-24 15:21:53.436341,-36.99818426746621,15.029787186134257,431.2651964005257,39.4823,50.216
485,2022-04-24 15:22:04.693933,-37.45511187921329,15.689713817290267,431.4541061369943,39.4823,50.3294
486,2022-04-24 15:22:15.555786,-37.891873878439895,16.334557776405312,431.6345027073823,39.4106,50.1425
487,2022-04-24 15:22:26.809374,-38.34003301547873,17.01124366296613,431.8193778649259,39.5002,50.3662
488,2022-04-24 15:22:37.684810,-38.76879870667998,17.673631896467224,431.9959883136655,39.3569,50.3111
489,2022-04-24 15:22:48.487076,-39.19033473128344,18.33989941929895,432.16932261856056,39.4285,50.8475
490,2022-04-24 15:22:59.726446,-39.62425158472085,19.042166512556413,432.3473904745509,39.3927,50.3815
491,2022-04-24 15:23:10.929702,-40.05185763834107,19.751437883095207,432.5224641533444,39.4106,50.17
492,2022-04-24 15:23:22.165273,-40.47565130998257,20.47222233670243,432.6955304458343,39.4823,50.3938
493,2022-04-24 15:23:33.055643,-40.88146028814218,21.180029276949845,432.8607879600362,39.4644,50.3969
494,2022-04-24 15:23:44.316708,-41.29580680766419,21.92156064446767,433.029004022207,39.4465,50.0229
495,2022-04-24 15:23:55.146934,-41.689120430965374,22.644110636430224,433.18814970184405,39.4465,50.2405
496,2022-04-24 15:24:06.047822,-42.07972620391683,23.380773833404582,433.34564059132083,39.4285,50.3264
497,2022-04-24 15:24:17.016316,-42.4672858683301,24.131657478114935,433.5013053242142,39.4823,50.5563
498,2022-04-24 15:24:27.901980,-42.846350826234385,24.88654241695697,433.6529345715679,39.5181,50.2283
499,2022-04-24 15:24:38.725431,-43.21761032977283,25.646766454107755,433.80079669031426,39.339,50.2191
500,2022-04-24 15:24:49.966360,-43.59708097893364,26.446590899168747,433.9512187780792,39.3748,50.3754
501,2022-04-24 15:25:01.182926,-43.9693854961454,27.255251084441195,434.0980494633746,39.4285,50.2375
502,2022-04-24 15:25:12.346711,-44.33347240125672,28.07064437169411,434.2408661404868,39.4106,50.4796
503,2022-04-24 15:25:23.187416,-44.68070649917756,28.872593475591962,434.3763078901334,39.4285,50.4919
504,2022-04-24 15:25:34.081685,-45.02322912939571,29.688629557057038,434.5091284773157,39.4823,50.4061
505,2022-04-24 15:25:44.936250,-45.3579733200684,30.51190603456896,434.63812786975586,39.4644,50.5379
506,2022-04-24 15:25:56.189201,-45.69788037477162,31.37600612403829,434.76824420017755,39.4823,50.3999
507,2022-04-24 15:26:07.381989,-46.0286888762025,32.24642522325956,434.8939716134117,39.3748,50.0107
508,2022-04-24 15:26:18.234942,-46.34232732163179,33.10076830794172,435.01228702357025,39.4823,50.3754
509,2022-04-24 15:26:29.102233,-46.649198089068754,33.96646581062303,435.1271523747687,39.3927,50.2743
510,2022-04-24 15:26:40.309714,-46.95799727782858,34.87001188036241,435.24177580371924,39.5002,50.1792
511,2022-04-24 15:26:51.513175,-47.25866861459024,35.78394610368221,435.35237993726236,39.4465,50.2651
512,2022-04-24 15:27:02.373296,-47.54235984369084,36.680188948507094,435.4557571581112,39.4285,50.5348
513,2022-04-24 15:27:13.236998,-47.81832196635559,37.586778542279546,435.55532791421274,39.4465,50.4459
514,2022-04-24 15:27:24.076907,-48.08572551761526,38.5013221614798,435.65079917389073,39.4285,50.1149
515,2022-04-24 15:27:34.893283,-48.34447434855228,39.423678776161324,435.74214771333703,39.4644,50.2957
516,2022-04-24 15:27:46.107638,-48.604059946354,40.39016884363995,435.8326738948449,39.5002,50.4337
517,2022-04-24 15:27:56.941432,-48.84629074053104,41.333605491666845,435.91603696619563,39.536,50.3724
518,2022-04-24 15:28:07.771888,-49.079882473935434,42.28609648254404,435.99530365302496,39.4285,50.2804
519,2022-04-24 15:28:18.567429,-49.304065964979685,43.24469783061557,436.07022588762163,39.3927,50.3969
520,2022-04-24 15:28:29.786356,-49.52772163790776,44.25036438337949,436.1437136472802,39.5897,50.3815
521,2022-04-24 15:28:41.021555,-49.74203094398998,45.26695758221108,436.21279974051004,39.5002,50.2436
522,2022-04-24 15:28:51.825252,-49.93882413262187,46.25313862076187,436.27493416844226,39.536,50.216
523,2022-04-24 15:29:02.949774,-50.13180465015458,47.27717679558913,436.33447230654156,39.5002,50.3846
524,2022-04-24 15:29:13.776852,-50.310085835611325,48.281922866037675,436.38805784221466,39.3748,50.029
525,2022-04-24 15:29:24.540051,-50.477856102536386,49.28832704771602,436.4370303655289,39.4644,50.0658
526,2022-04-24 15:29:35.336315,-50.63654392232151,50.30509578150782,436.4818193147916,39.4106,50.1823
527,2022-04-24 15:29:46.136229,-50.78555082117136,51.329157669746515,436.5222526767639,39.5002,50.1639
